"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (RON/MWh)","Intraday Period (CET/CEST)","Intraday Price (RON/MWh)"
"26/05/2017 10:00:00 - 26/05/2017 11:00:00","BZN|RO","Without Sequence","297.00","",""
"26/05/2017 11:00:00 - 26/05/2017 12:00:00","BZN|RO","Without Sequence","287.00","",""
"26/05/2017 12:00:00 - 26/05/2017 13:00:00","BZN|RO","Without Sequence","297.00","",""
"26/05/2017 13:00:00 - 26/05/2017 14:00:00","BZN|RO","Without Sequence","282.53","",""
"26/05/2017 14:00:00 - 26/05/2017 15:00:00","BZN|RO","Without Sequence","268.00","",""
"26/05/2017 15:00:00 - 26/05/2017 16:00:00","BZN|RO","Without Sequence","268.00","",""
"26/05/2017 16:00:00 - 26/05/2017 17:00:00","BZN|RO","Without Sequence","253.84","",""
"26/05/2017 17:00:00 - 26/05/2017 18:00:00","BZN|RO","Without Sequence","232.47","",""
"26/05/2017 18:00:00 - 26/05/2017 19:00:00","BZN|RO","Without Sequence","246.12","",""
"26/05/2017 19:00:00 - 26/05/2017 20:00:00","BZN|RO","Without Sequence","278.00","",""
"26/05/2017 20:00:00 - 26/05/2017 21:00:00","BZN|RO","Without Sequence","315.00","",""
"26/05/2017 21:00:00 - 26/05/2017 22:00:00","BZN|RO","Without Sequence","287.00","",""
"26/05/2017 22:00:00 - 26/05/2017 23:00:00","BZN|RO","Without Sequence","237.11","",""
"26/05/2017 23:00:00 - 27/05/2017 00:00:00","BZN|RO","Without Sequence","218.84","",""
"27/05/2017 00:00:00 - 27/05/2017 01:00:00","BZN|RO","Without Sequence","200.82","",""
"27/05/2017 01:00:00 - 27/05/2017 02:00:00","BZN|RO","Without Sequence","180.21","",""
"27/05/2017 02:00:00 - 27/05/2017 03:00:00","BZN|RO","Without Sequence","166.38","",""
"27/05/2017 03:00:00 - 27/05/2017 04:00:00","BZN|RO","Without Sequence","163.50","",""
"27/05/2017 04:00:00 - 27/05/2017 05:00:00","BZN|RO","Without Sequence","155.92","",""
"27/05/2017 05:00:00 - 27/05/2017 06:00:00","BZN|RO","Without Sequence","151.04","",""
"27/05/2017 06:00:00 - 27/05/2017 07:00:00","BZN|RO","Without Sequence","170.61","",""
"27/05/2017 07:00:00 - 27/05/2017 08:00:00","BZN|RO","Without Sequence","186.51","",""
"27/05/2017 08:00:00 - 27/05/2017 09:00:00","BZN|RO","Without Sequence","209.20","",""
"27/05/2017 09:00:00 - 27/05/2017 10:00:00","BZN|RO","Without Sequence","238.00","",""
"27/05/2017 10:00:00 - 27/05/2017 11:00:00","BZN|RO","Without Sequence","230.00","",""
"27/05/2017 11:00:00 - 27/05/2017 12:00:00","BZN|RO","Without Sequence","245.70","",""
"27/05/2017 12:00:00 - 27/05/2017 13:00:00","BZN|RO","Without Sequence","219.00","",""
"27/05/2017 13:00:00 - 27/05/2017 14:00:00","BZN|RO","Without Sequence","204.00","",""
"27/05/2017 14:00:00 - 27/05/2017 15:00:00","BZN|RO","Without Sequence","188.00","",""
"27/05/2017 15:00:00 - 27/05/2017 16:00:00","BZN|RO","Without Sequence","176.91","",""
"27/05/2017 16:00:00 - 27/05/2017 17:00:00","BZN|RO","Without Sequence","187.06","",""
"27/05/2017 17:00:00 - 27/05/2017 18:00:00","BZN|RO","Without Sequence","186.59","",""
"27/05/2017 18:00:00 - 27/05/2017 19:00:00","BZN|RO","Without Sequence","189.36","",""
"27/05/2017 19:00:00 - 27/05/2017 20:00:00","BZN|RO","Without Sequence","199.53","",""
"27/05/2017 20:00:00 - 27/05/2017 21:00:00","BZN|RO","Without Sequence","204.70","",""
"27/05/2017 21:00:00 - 27/05/2017 22:00:00","BZN|RO","Without Sequence","202.62","",""
"27/05/2017 22:00:00 - 27/05/2017 23:00:00","BZN|RO","Without Sequence","183.40","",""
"27/05/2017 23:00:00 - 28/05/2017 00:00:00","BZN|RO","Without Sequence","164.68","",""
"28/05/2017 00:00:00 - 28/05/2017 01:00:00","BZN|RO","Without Sequence","155.04","",""
"28/05/2017 01:00:00 - 28/05/2017 02:00:00","BZN|RO","Without Sequence","150.53","",""
"28/05/2017 02:00:00 - 28/05/2017 03:00:00","BZN|RO","Without Sequence","98.00","",""
"28/05/2017 03:00:00 - 28/05/2017 04:00:00","BZN|RO","Without Sequence","83.62","",""
"28/05/2017 04:00:00 - 28/05/2017 05:00:00","BZN|RO","Without Sequence","77.49","",""
"28/05/2017 05:00:00 - 28/05/2017 06:00:00","BZN|RO","Without Sequence","62.00","",""
"28/05/2017 06:00:00 - 28/05/2017 07:00:00","BZN|RO","Without Sequence","68.37","",""
"28/05/2017 07:00:00 - 28/05/2017 08:00:00","BZN|RO","Without Sequence","99.06","",""
"28/05/2017 08:00:00 - 28/05/2017 09:00:00","BZN|RO","Without Sequence","92.40","",""
"28/05/2017 09:00:00 - 28/05/2017 10:00:00","BZN|RO","Without Sequence","109.81","",""
"28/05/2017 10:00:00 - 28/05/2017 11:00:00","BZN|RO","Without Sequence","112.00","",""
"28/05/2017 11:00:00 - 28/05/2017 12:00:00","BZN|RO","Without Sequence","102.00","",""
"28/05/2017 12:00:00 - 28/05/2017 13:00:00","BZN|RO","Without Sequence","100.00","",""
"28/05/2017 13:00:00 - 28/05/2017 14:00:00","BZN|RO","Without Sequence","90.00","",""
"28/05/2017 14:00:00 - 28/05/2017 15:00:00","BZN|RO","Without Sequence","80.00","",""
"28/05/2017 15:00:00 - 28/05/2017 16:00:00","BZN|RO","Without Sequence","104.59","",""
"28/05/2017 16:00:00 - 28/05/2017 17:00:00","BZN|RO","Without Sequence","148.00","",""
"28/05/2017 17:00:00 - 28/05/2017 18:00:00","BZN|RO","Without Sequence","160.00","",""
"28/05/2017 18:00:00 - 28/05/2017 19:00:00","BZN|RO","Without Sequence","176.90","",""
"28/05/2017 19:00:00 - 28/05/2017 20:00:00","BZN|RO","Without Sequence","221.57","",""
"28/05/2017 20:00:00 - 28/05/2017 21:00:00","BZN|RO","Without Sequence","248.00","",""
"28/05/2017 21:00:00 - 28/05/2017 22:00:00","BZN|RO","Without Sequence","238.44","",""
"28/05/2017 22:00:00 - 28/05/2017 23:00:00","BZN|RO","Without Sequence","210.82","",""
"28/05/2017 23:00:00 - 29/05/2017 00:00:00","BZN|RO","Without Sequence","176.19","",""
"29/05/2017 00:00:00 - 29/05/2017 01:00:00","BZN|RO","Without Sequence","141.28","",""
"29/05/2017 01:00:00 - 29/05/2017 02:00:00","BZN|RO","Without Sequence","126.51","",""
"29/05/2017 02:00:00 - 29/05/2017 03:00:00","BZN|RO","Without Sequence","120.77","",""
"29/05/2017 03:00:00 - 29/05/2017 04:00:00","BZN|RO","Without Sequence","120.35","",""
"29/05/2017 04:00:00 - 29/05/2017 05:00:00","BZN|RO","Without Sequence","120.77","",""
"29/05/2017 05:00:00 - 29/05/2017 06:00:00","BZN|RO","Without Sequence","131.68","",""
"29/05/2017 06:00:00 - 29/05/2017 07:00:00","BZN|RO","Without Sequence","171.81","",""
"29/05/2017 07:00:00 - 29/05/2017 08:00:00","BZN|RO","Without Sequence","200.69","",""
"29/05/2017 08:00:00 - 29/05/2017 09:00:00","BZN|RO","Without Sequence","200.82","",""
"29/05/2017 09:00:00 - 29/05/2017 10:00:00","BZN|RO","Without Sequence","207.48","",""
"29/05/2017 10:00:00 - 29/05/2017 11:00:00","BZN|RO","Without Sequence","201.59","",""
"29/05/2017 11:00:00 - 29/05/2017 12:00:00","BZN|RO","Without Sequence","204.67","",""
"29/05/2017 12:00:00 - 29/05/2017 13:00:00","BZN|RO","Without Sequence","196.41","",""
"29/05/2017 13:00:00 - 29/05/2017 14:00:00","BZN|RO","Without Sequence","191.60","",""
"29/05/2017 14:00:00 - 29/05/2017 15:00:00","BZN|RO","Without Sequence","202.94","",""
"29/05/2017 15:00:00 - 29/05/2017 16:00:00","BZN|RO","Without Sequence","203.09","",""
"29/05/2017 16:00:00 - 29/05/2017 17:00:00","BZN|RO","Without Sequence","208.45","",""
"29/05/2017 17:00:00 - 29/05/2017 18:00:00","BZN|RO","Without Sequence","200.86","",""
"29/05/2017 18:00:00 - 29/05/2017 19:00:00","BZN|RO","Without Sequence","208.72","",""
"29/05/2017 19:00:00 - 29/05/2017 20:00:00","BZN|RO","Without Sequence","248.00","",""
"29/05/2017 20:00:00 - 29/05/2017 21:00:00","BZN|RO","Without Sequence","297.00","",""
"29/05/2017 21:00:00 - 29/05/2017 22:00:00","BZN|RO","Without Sequence","248.00","",""
"29/05/2017 22:00:00 - 29/05/2017 23:00:00","BZN|RO","Without Sequence","209.79","",""
"29/05/2017 23:00:00 - 30/05/2017 00:00:00","BZN|RO","Without Sequence","191.70","",""
"30/05/2017 00:00:00 - 30/05/2017 01:00:00","BZN|RO","Without Sequence","182.58","",""
"30/05/2017 01:00:00 - 30/05/2017 02:00:00","BZN|RO","Without Sequence","173.43","",""
"30/05/2017 02:00:00 - 30/05/2017 03:00:00","BZN|RO","Without Sequence","151.00","",""
"30/05/2017 03:00:00 - 30/05/2017 04:00:00","BZN|RO","Without Sequence","136.72","",""
"30/05/2017 04:00:00 - 30/05/2017 05:00:00","BZN|RO","Without Sequence","136.72","",""
"30/05/2017 05:00:00 - 30/05/2017 06:00:00","BZN|RO","Without Sequence","156.12","",""
"30/05/2017 06:00:00 - 30/05/2017 07:00:00","BZN|RO","Without Sequence","219.00","",""
"30/05/2017 07:00:00 - 30/05/2017 08:00:00","BZN|RO","Without Sequence","237.13","",""
"30/05/2017 08:00:00 - 30/05/2017 09:00:00","BZN|RO","Without Sequence","237.00","",""
"30/05/2017 09:00:00 - 30/05/2017 10:00:00","BZN|RO","Without Sequence","227.87","",""
"30/05/2017 10:00:00 - 30/05/2017 11:00:00","BZN|RO","Without Sequence","260.03","",""
"30/05/2017 11:00:00 - 30/05/2017 12:00:00","BZN|RO","Without Sequence","264.56","",""
"30/05/2017 12:00:00 - 30/05/2017 13:00:00","BZN|RO","Without Sequence","287.00","",""
"30/05/2017 13:00:00 - 30/05/2017 14:00:00","BZN|RO","Without Sequence","277.00","",""
"30/05/2017 14:00:00 - 30/05/2017 15:00:00","BZN|RO","Without Sequence","267.00","",""
"30/05/2017 15:00:00 - 30/05/2017 16:00:00","BZN|RO","Without Sequence","277.00","",""
"30/05/2017 16:00:00 - 30/05/2017 17:00:00","BZN|RO","Without Sequence","223.41","",""
"30/05/2017 17:00:00 - 30/05/2017 18:00:00","BZN|RO","Without Sequence","232.87","",""
"30/05/2017 18:00:00 - 30/05/2017 19:00:00","BZN|RO","Without Sequence","227.91","",""
"30/05/2017 19:00:00 - 30/05/2017 20:00:00","BZN|RO","Without Sequence","219.00","",""
"30/05/2017 20:00:00 - 30/05/2017 21:00:00","BZN|RO","Without Sequence","229.94","",""
"30/05/2017 21:00:00 - 30/05/2017 22:00:00","BZN|RO","Without Sequence","218.39","",""
"30/05/2017 22:00:00 - 30/05/2017 23:00:00","BZN|RO","Without Sequence","185.13","",""
"30/05/2017 23:00:00 - 31/05/2017 00:00:00","BZN|RO","Without Sequence","157.04","",""
"31/05/2017 00:00:00 - 31/05/2017 01:00:00","BZN|RO","Without Sequence","195.08","",""
"31/05/2017 01:00:00 - 31/05/2017 02:00:00","BZN|RO","Without Sequence","180.00","",""
"31/05/2017 02:00:00 - 31/05/2017 03:00:00","BZN|RO","Without Sequence","159.73","",""
"31/05/2017 03:00:00 - 31/05/2017 04:00:00","BZN|RO","Without Sequence","147.13","",""
"31/05/2017 04:00:00 - 31/05/2017 05:00:00","BZN|RO","Without Sequence","141.07","",""
"31/05/2017 05:00:00 - 31/05/2017 06:00:00","BZN|RO","Without Sequence","173.40","",""
"31/05/2017 06:00:00 - 31/05/2017 07:00:00","BZN|RO","Without Sequence","220.29","",""
"31/05/2017 07:00:00 - 31/05/2017 08:00:00","BZN|RO","Without Sequence","246.01","",""
"31/05/2017 08:00:00 - 31/05/2017 09:00:00","BZN|RO","Without Sequence","266.16","",""
"31/05/2017 09:00:00 - 31/05/2017 10:00:00","BZN|RO","Without Sequence","266.34","",""
"31/05/2017 10:00:00 - 31/05/2017 11:00:00","BZN|RO","Without Sequence","259.79","",""
"31/05/2017 11:00:00 - 31/05/2017 12:00:00","BZN|RO","Without Sequence","250.69","",""
"31/05/2017 12:00:00 - 31/05/2017 13:00:00","BZN|RO","Without Sequence","255.29","",""
"31/05/2017 13:00:00 - 31/05/2017 14:00:00","BZN|RO","Without Sequence","248.00","",""
"31/05/2017 14:00:00 - 31/05/2017 15:00:00","BZN|RO","Without Sequence","246.65","",""
"31/05/2017 15:00:00 - 31/05/2017 16:00:00","BZN|RO","Without Sequence","245.29","",""
"31/05/2017 16:00:00 - 31/05/2017 17:00:00","BZN|RO","Without Sequence","255.55","",""
"31/05/2017 17:00:00 - 31/05/2017 18:00:00","BZN|RO","Without Sequence","241.79","",""
"31/05/2017 18:00:00 - 31/05/2017 19:00:00","BZN|RO","Without Sequence","243.98","",""
"31/05/2017 19:00:00 - 31/05/2017 20:00:00","BZN|RO","Without Sequence","232.19","",""
"31/05/2017 20:00:00 - 31/05/2017 21:00:00","BZN|RO","Without Sequence","250.00","",""
"31/05/2017 21:00:00 - 31/05/2017 22:00:00","BZN|RO","Without Sequence","246.37","",""
"31/05/2017 22:00:00 - 31/05/2017 23:00:00","BZN|RO","Without Sequence","240.41","",""
"31/05/2017 23:00:00 - 01/06/2017 00:00:00","BZN|RO","Without Sequence","227.60","",""
"01/06/2017 00:00:00 - 01/06/2017 01:00:00","BZN|RO","Without Sequence","190.27","",""
"01/06/2017 01:00:00 - 01/06/2017 02:00:00","BZN|RO","Without Sequence","168.66","",""
"01/06/2017 02:00:00 - 01/06/2017 03:00:00","BZN|RO","Without Sequence","147.36","",""
"01/06/2017 03:00:00 - 01/06/2017 04:00:00","BZN|RO","Without Sequence","138.60","",""
"01/06/2017 04:00:00 - 01/06/2017 05:00:00","BZN|RO","Without Sequence","139.80","",""
"01/06/2017 05:00:00 - 01/06/2017 06:00:00","BZN|RO","Without Sequence","151.90","",""
"01/06/2017 06:00:00 - 01/06/2017 07:00:00","BZN|RO","Without Sequence","207.60","",""
"01/06/2017 07:00:00 - 01/06/2017 08:00:00","BZN|RO","Without Sequence","240.95","",""
"01/06/2017 08:00:00 - 01/06/2017 09:00:00","BZN|RO","Without Sequence","246.43","",""
"01/06/2017 09:00:00 - 01/06/2017 10:00:00","BZN|RO","Without Sequence","250.80","",""
"01/06/2017 10:00:00 - 01/06/2017 11:00:00","BZN|RO","Without Sequence","250.63","",""
"01/06/2017 11:00:00 - 01/06/2017 12:00:00","BZN|RO","Without Sequence","251.76","",""
"01/06/2017 12:00:00 - 01/06/2017 13:00:00","BZN|RO","Without Sequence","270.00","",""
"01/06/2017 13:00:00 - 01/06/2017 14:00:00","BZN|RO","Without Sequence","267.00","",""
"01/06/2017 14:00:00 - 01/06/2017 15:00:00","BZN|RO","Without Sequence","244.44","",""
"01/06/2017 15:00:00 - 01/06/2017 16:00:00","BZN|RO","Without Sequence","248.67","",""
"01/06/2017 16:00:00 - 01/06/2017 17:00:00","BZN|RO","Without Sequence","267.00","",""
"01/06/2017 17:00:00 - 01/06/2017 18:00:00","BZN|RO","Without Sequence","264.55","",""
"01/06/2017 18:00:00 - 01/06/2017 19:00:00","BZN|RO","Without Sequence","248.00","",""
"01/06/2017 19:00:00 - 01/06/2017 20:00:00","BZN|RO","Without Sequence","248.00","",""
"01/06/2017 20:00:00 - 01/06/2017 21:00:00","BZN|RO","Without Sequence","267.20","",""
"01/06/2017 21:00:00 - 01/06/2017 22:00:00","BZN|RO","Without Sequence","273.65","",""
"01/06/2017 22:00:00 - 01/06/2017 23:00:00","BZN|RO","Without Sequence","242.22","",""
"01/06/2017 23:00:00 - 02/06/2017 00:00:00","BZN|RO","Without Sequence","219.73","",""
"02/06/2017 00:00:00 - 02/06/2017 01:00:00","BZN|RO","Without Sequence","181.58","",""
"02/06/2017 01:00:00 - 02/06/2017 02:00:00","BZN|RO","Without Sequence","155.15","",""
"02/06/2017 02:00:00 - 02/06/2017 03:00:00","BZN|RO","Without Sequence","135.60","",""
"02/06/2017 03:00:00 - 02/06/2017 04:00:00","BZN|RO","Without Sequence","132.58","",""
"02/06/2017 04:00:00 - 02/06/2017 05:00:00","BZN|RO","Without Sequence","129.00","",""
"02/06/2017 05:00:00 - 02/06/2017 06:00:00","BZN|RO","Without Sequence","135.69","",""
"02/06/2017 06:00:00 - 02/06/2017 07:00:00","BZN|RO","Without Sequence","166.08","",""
"02/06/2017 07:00:00 - 02/06/2017 08:00:00","BZN|RO","Without Sequence","191.95","",""
"02/06/2017 08:00:00 - 02/06/2017 09:00:00","BZN|RO","Without Sequence","199.26","",""
"02/06/2017 09:00:00 - 02/06/2017 10:00:00","BZN|RO","Without Sequence","191.31","",""
"02/06/2017 10:00:00 - 02/06/2017 11:00:00","BZN|RO","Without Sequence","188.00","",""
"02/06/2017 11:00:00 - 02/06/2017 12:00:00","BZN|RO","Without Sequence","179.56","",""
"02/06/2017 12:00:00 - 02/06/2017 13:00:00","BZN|RO","Without Sequence","171.80","",""
"02/06/2017 13:00:00 - 02/06/2017 14:00:00","BZN|RO","Without Sequence","163.34","",""
"02/06/2017 14:00:00 - 02/06/2017 15:00:00","BZN|RO","Without Sequence","155.44","",""
"02/06/2017 15:00:00 - 02/06/2017 16:00:00","BZN|RO","Without Sequence","151.00","",""
"02/06/2017 16:00:00 - 02/06/2017 17:00:00","BZN|RO","Without Sequence","151.00","",""
"02/06/2017 17:00:00 - 02/06/2017 18:00:00","BZN|RO","Without Sequence","151.00","",""
"02/06/2017 18:00:00 - 02/06/2017 19:00:00","BZN|RO","Without Sequence","151.00","",""
"02/06/2017 19:00:00 - 02/06/2017 20:00:00","BZN|RO","Without Sequence","190.62","",""
"02/06/2017 20:00:00 - 02/06/2017 21:00:00","BZN|RO","Without Sequence","194.51","",""
"02/06/2017 21:00:00 - 02/06/2017 22:00:00","BZN|RO","Without Sequence","180.00","",""
"02/06/2017 22:00:00 - 02/06/2017 23:00:00","BZN|RO","Without Sequence","169.10","",""
"02/06/2017 23:00:00 - 03/06/2017 00:00:00","BZN|RO","Without Sequence","139.00","",""
"03/06/2017 00:00:00 - 03/06/2017 01:00:00","BZN|RO","Without Sequence","151.00","",""
"03/06/2017 01:00:00 - 03/06/2017 02:00:00","BZN|RO","Without Sequence","140.15","",""
"03/06/2017 02:00:00 - 03/06/2017 03:00:00","BZN|RO","Without Sequence","136.81","",""
"03/06/2017 03:00:00 - 03/06/2017 04:00:00","BZN|RO","Without Sequence","125.65","",""
"03/06/2017 04:00:00 - 03/06/2017 05:00:00","BZN|RO","Without Sequence","122.61","",""
"03/06/2017 05:00:00 - 03/06/2017 06:00:00","BZN|RO","Without Sequence","118.72","",""
"03/06/2017 06:00:00 - 03/06/2017 07:00:00","BZN|RO","Without Sequence","122.73","",""
"03/06/2017 07:00:00 - 03/06/2017 08:00:00","BZN|RO","Without Sequence","142.75","",""
"03/06/2017 08:00:00 - 03/06/2017 09:00:00","BZN|RO","Without Sequence","167.52","",""
"03/06/2017 09:00:00 - 03/06/2017 10:00:00","BZN|RO","Without Sequence","168.00","",""
"03/06/2017 10:00:00 - 03/06/2017 11:00:00","BZN|RO","Without Sequence","160.00","",""
"03/06/2017 11:00:00 - 03/06/2017 12:00:00","BZN|RO","Without Sequence","162.31","",""
"03/06/2017 12:00:00 - 03/06/2017 13:00:00","BZN|RO","Without Sequence","168.00","",""
"03/06/2017 13:00:00 - 03/06/2017 14:00:00","BZN|RO","Without Sequence","151.00","",""
"03/06/2017 14:00:00 - 03/06/2017 15:00:00","BZN|RO","Without Sequence","151.00","",""
"03/06/2017 15:00:00 - 03/06/2017 16:00:00","BZN|RO","Without Sequence","168.00","",""
"03/06/2017 16:00:00 - 03/06/2017 17:00:00","BZN|RO","Without Sequence","188.00","",""
"03/06/2017 17:00:00 - 03/06/2017 18:00:00","BZN|RO","Without Sequence","196.96","",""
"03/06/2017 18:00:00 - 03/06/2017 19:00:00","BZN|RO","Without Sequence","181.32","",""
"03/06/2017 19:00:00 - 03/06/2017 20:00:00","BZN|RO","Without Sequence","183.02","",""
"03/06/2017 20:00:00 - 03/06/2017 21:00:00","BZN|RO","Without Sequence","201.27","",""
"03/06/2017 21:00:00 - 03/06/2017 22:00:00","BZN|RO","Without Sequence","213.38","",""
"03/06/2017 22:00:00 - 03/06/2017 23:00:00","BZN|RO","Without Sequence","174.03","",""
"03/06/2017 23:00:00 - 04/06/2017 00:00:00","BZN|RO","Without Sequence","155.70","",""
"04/06/2017 00:00:00 - 04/06/2017 01:00:00","BZN|RO","Without Sequence","135.69","",""
"04/06/2017 01:00:00 - 04/06/2017 02:00:00","BZN|RO","Without Sequence","113.65","",""
"04/06/2017 02:00:00 - 04/06/2017 03:00:00","BZN|RO","Without Sequence","102.08","",""
"04/06/2017 03:00:00 - 04/06/2017 04:00:00","BZN|RO","Without Sequence","96.21","",""
"04/06/2017 04:00:00 - 04/06/2017 05:00:00","BZN|RO","Without Sequence","80.00","",""
"04/06/2017 05:00:00 - 04/06/2017 06:00:00","BZN|RO","Without Sequence","68.48","",""
"04/06/2017 06:00:00 - 04/06/2017 07:00:00","BZN|RO","Without Sequence","69.26","",""
"04/06/2017 07:00:00 - 04/06/2017 08:00:00","BZN|RO","Without Sequence","100.00","",""
"04/06/2017 08:00:00 - 04/06/2017 09:00:00","BZN|RO","Without Sequence","122.00","",""
"04/06/2017 09:00:00 - 04/06/2017 10:00:00","BZN|RO","Without Sequence","136.74","",""
"04/06/2017 10:00:00 - 04/06/2017 11:00:00","BZN|RO","Without Sequence","138.00","",""
"04/06/2017 11:00:00 - 04/06/2017 12:00:00","BZN|RO","Without Sequence","99.99","",""
"04/06/2017 12:00:00 - 04/06/2017 13:00:00","BZN|RO","Without Sequence","80.00","",""
"04/06/2017 13:00:00 - 04/06/2017 14:00:00","BZN|RO","Without Sequence","52.00","",""
"04/06/2017 14:00:00 - 04/06/2017 15:00:00","BZN|RO","Without Sequence","52.00","",""
"04/06/2017 15:00:00 - 04/06/2017 16:00:00","BZN|RO","Without Sequence","54.79","",""
"04/06/2017 16:00:00 - 04/06/2017 17:00:00","BZN|RO","Without Sequence","46.12","",""
"04/06/2017 17:00:00 - 04/06/2017 18:00:00","BZN|RO","Without Sequence","89.00","",""
"04/06/2017 18:00:00 - 04/06/2017 19:00:00","BZN|RO","Without Sequence","122.00","",""
"04/06/2017 19:00:00 - 04/06/2017 20:00:00","BZN|RO","Without Sequence","146.93","",""
"04/06/2017 20:00:00 - 04/06/2017 21:00:00","BZN|RO","Without Sequence","156.29","",""
"04/06/2017 21:00:00 - 04/06/2017 22:00:00","BZN|RO","Without Sequence","162.31","",""
"04/06/2017 22:00:00 - 04/06/2017 23:00:00","BZN|RO","Without Sequence","151.00","",""
"04/06/2017 23:00:00 - 05/06/2017 00:00:00","BZN|RO","Without Sequence","146.11","",""
"05/06/2017 00:00:00 - 05/06/2017 01:00:00","BZN|RO","Without Sequence","132.41","",""
"05/06/2017 01:00:00 - 05/06/2017 02:00:00","BZN|RO","Without Sequence","120.16","",""
"05/06/2017 02:00:00 - 05/06/2017 03:00:00","BZN|RO","Without Sequence","116.43","",""
"05/06/2017 03:00:00 - 05/06/2017 04:00:00","BZN|RO","Without Sequence","111.86","",""
"05/06/2017 04:00:00 - 05/06/2017 05:00:00","BZN|RO","Without Sequence","107.94","",""
"05/06/2017 05:00:00 - 05/06/2017 06:00:00","BZN|RO","Without Sequence","109.54","",""
"05/06/2017 06:00:00 - 05/06/2017 07:00:00","BZN|RO","Without Sequence","132.00","",""
"05/06/2017 07:00:00 - 05/06/2017 08:00:00","BZN|RO","Without Sequence","168.00","",""
"05/06/2017 08:00:00 - 05/06/2017 09:00:00","BZN|RO","Without Sequence","168.00","",""
"05/06/2017 09:00:00 - 05/06/2017 10:00:00","BZN|RO","Without Sequence","151.00","",""
"05/06/2017 10:00:00 - 05/06/2017 11:00:00","BZN|RO","Without Sequence","142.00","",""
"05/06/2017 11:00:00 - 05/06/2017 12:00:00","BZN|RO","Without Sequence","138.00","",""
"05/06/2017 12:00:00 - 05/06/2017 13:00:00","BZN|RO","Without Sequence","132.00","",""
"05/06/2017 13:00:00 - 05/06/2017 14:00:00","BZN|RO","Without Sequence","122.00","",""
"05/06/2017 14:00:00 - 05/06/2017 15:00:00","BZN|RO","Without Sequence","138.00","",""
"05/06/2017 15:00:00 - 05/06/2017 16:00:00","BZN|RO","Without Sequence","138.00","",""
"05/06/2017 16:00:00 - 05/06/2017 17:00:00","BZN|RO","Without Sequence","151.00","",""
"05/06/2017 17:00:00 - 05/06/2017 18:00:00","BZN|RO","Without Sequence","168.00","",""
"05/06/2017 18:00:00 - 05/06/2017 19:00:00","BZN|RO","Without Sequence","180.00","",""
"05/06/2017 19:00:00 - 05/06/2017 20:00:00","BZN|RO","Without Sequence","187.18","",""
"05/06/2017 20:00:00 - 05/06/2017 21:00:00","BZN|RO","Without Sequence","207.40","",""
"05/06/2017 21:00:00 - 05/06/2017 22:00:00","BZN|RO","Without Sequence","214.16","",""
"05/06/2017 22:00:00 - 05/06/2017 23:00:00","BZN|RO","Without Sequence","173.85","",""
"05/06/2017 23:00:00 - 06/06/2017 00:00:00","BZN|RO","Without Sequence","155.68","",""
"06/06/2017 00:00:00 - 06/06/2017 01:00:00","BZN|RO","Without Sequence","150.67","",""
"06/06/2017 01:00:00 - 06/06/2017 02:00:00","BZN|RO","Without Sequence","155.25","",""
"06/06/2017 02:00:00 - 06/06/2017 03:00:00","BZN|RO","Without Sequence","133.55","",""
"06/06/2017 03:00:00 - 06/06/2017 04:00:00","BZN|RO","Without Sequence","121.45","",""
"06/06/2017 04:00:00 - 06/06/2017 05:00:00","BZN|RO","Without Sequence","121.45","",""
"06/06/2017 05:00:00 - 06/06/2017 06:00:00","BZN|RO","Without Sequence","150.80","",""
"06/06/2017 06:00:00 - 06/06/2017 07:00:00","BZN|RO","Without Sequence","207.40","",""
"06/06/2017 07:00:00 - 06/06/2017 08:00:00","BZN|RO","Without Sequence","275.88","",""
"06/06/2017 08:00:00 - 06/06/2017 09:00:00","BZN|RO","Without Sequence","273.72","",""
"06/06/2017 09:00:00 - 06/06/2017 10:00:00","BZN|RO","Without Sequence","262.76","",""
"06/06/2017 10:00:00 - 06/06/2017 11:00:00","BZN|RO","Without Sequence","268.00","",""
"06/06/2017 11:00:00 - 06/06/2017 12:00:00","BZN|RO","Without Sequence","258.00","",""
"06/06/2017 12:00:00 - 06/06/2017 13:00:00","BZN|RO","Without Sequence","274.00","",""
"06/06/2017 13:00:00 - 06/06/2017 14:00:00","BZN|RO","Without Sequence","278.00","",""
"06/06/2017 14:00:00 - 06/06/2017 15:00:00","BZN|RO","Without Sequence","268.00","",""
"06/06/2017 15:00:00 - 06/06/2017 16:00:00","BZN|RO","Without Sequence","263.23","",""
"06/06/2017 16:00:00 - 06/06/2017 17:00:00","BZN|RO","Without Sequence","269.56","",""
"06/06/2017 17:00:00 - 06/06/2017 18:00:00","BZN|RO","Without Sequence","250.16","",""
"06/06/2017 18:00:00 - 06/06/2017 19:00:00","BZN|RO","Without Sequence","243.10","",""
"06/06/2017 19:00:00 - 06/06/2017 20:00:00","BZN|RO","Without Sequence","232.54","",""
"06/06/2017 20:00:00 - 06/06/2017 21:00:00","BZN|RO","Without Sequence","241.91","",""
"06/06/2017 21:00:00 - 06/06/2017 22:00:00","BZN|RO","Without Sequence","232.81","",""
"06/06/2017 22:00:00 - 06/06/2017 23:00:00","BZN|RO","Without Sequence","219.87","",""
"06/06/2017 23:00:00 - 07/06/2017 00:00:00","BZN|RO","Without Sequence","206.00","",""
